,id,id_number,age,gender,education,status,start years,year_experience,crops,size_rai, yield (kg/rai) , yield (ton) , mkt_price (THB/ton) ,soil_quality,annual_income, cost (THB/ton) ,annual_expense,profit_loss,existing_loan, Saving/year ,loan_status,issue_date,addr_subdist,addr_district,addr_province,zip_code,temp_1,temp_2,temp_3,temp_4,temp_5,temp_6,temp_7,temp_8,temp_9,temp_10,temp_11,temp_12,rain_1,rain_2,rain_3,rain_4,rain_5,rain_6,rain_7,rain_8,rain_9,rain_10,rain_11,rain_12,credit_score,credit_utilization,credit_inquiry
387,7.5E+12,25070,37,Male,Secondary School,Never Married,30,7,rice,143,698.97,99.95,"9,944.62",N,"993,985.11","13,750.33","1,374,374.30","-380,389.19","174,831.00","180,759.00",Charged Off,21/01/2023,??????,???????,???????????,75120,28.3,31.3,17.5,28,16.6,19.6,28,23.8,19.8,23.3,27.1,19.9,126.5,187.9,61.3,110.2,196.2,172.6,95.8,124.4,77.7,145.7,112.5,56,,,
388,7.4E+12,13268,52,Female,Bachelor Degree,Married,29,23,rice,68,703.67,47.85,"5,304.26",S1,"253,808.12","6,815.68","326,129.39","-72,321.27","417,659.00","194,715.00",Charged Off,29/11/2023,???????,????????,?????????,74120,23.2,26.7,22.9,15,25.8,34.5,28.3,33.1,20.5,34.6,15.2,26.6,130.4,156.6,61.7,142.3,117.5,189.6,180.9,114.7,137.8,78.4,77.8,78.6,,,
389,2.7E+12,12709,36,Male,Primary School,Married,19,17,rice,74,703.67,52.07,"9,251.34",S2,"481,735.09","11,937.84","621,626.54","-139,891.45","259,675.00","129,071.00",Charged Off,09/02/2023,???????,????????????,???????,27000,27,25.5,27.7,21.6,16.5,28.7,25,15.8,29.3,32.6,22.7,32.7,91.6,122.5,165,70,93.7,157.9,134.4,62.3,161.5,86.2,81.8,108,,,
390,2.7E+12,302,59,Male,Primary School,Married,41,18,sugar cane,98,"9,700.00",950.6,871.35,S2,"828,305.94","1,006.00","956,303.67","-127,997.73","259,675.00","133,262.00",Charged Off,10/11/2023,???????,????????????,???????,27000,20.2,21.3,16,22.4,33.4,19.7,34.5,30.9,28,19,29.8,17.6,152.2,76.6,105.7,192,84.1,121.3,83.9,94.4,111.5,81.2,188.1,163,,,
391,1.9E+12,165,49,Male,Primary School,Married,24,25,rice,146,635.47,92.78,"4,498.93",S1,"417,404.80","8,973.72","832,570.02","-415,165.22","679,697.00","205,220.00",Charged Off,23/04/2024,??????,??????,???????,18160,21,17.6,32.8,34.6,18.8,17.2,25.8,24.8,34.4,20.4,30.2,17.7,69.3,71,153.3,187.7,166.5,96.4,200,96.5,186,159.9,106.5,134.3,,,
392,1.9E+12,163,46,Male,Bachelor Degree,Married,23,23,rice,74,635.47,47.02,"9,327.41",S3,"438,619.76","10,690.76","502,731.13","-64,111.37","675,438.00","179,830.00",Late (31-120 days),23/06/2023,???????,???????,???????,18190,25.6,20.4,28.7,15,27.4,27.6,24.2,25.5,29.1,26.1,28.9,28,108.9,103.8,156.2,62.2,91,60.4,159.3,141.3,94.3,124.9,126.9,172.3,,,
393,6.4E+12,370,55,Male,Primary School,Married,20,35,rice,49.48,573.72,28.39,"8,779.72",S1,"249,216.47","7,557.28","214,516.88","34,699.59","239,700.00","46,999.00",Fully Paid,27/09/2023,??????,????????????,???????,64000,28.8,21.8,20.5,16.5,21.9,17.7,29,32.2,18.7,34.3,29.9,26.1,55.9,74.1,196.3,144.2,173,113.7,80,57.2,120.8,143.2,199.5,59.5,,,
394,6.4E+12,11342,75,Male,Primary School,Married,22,53,rice,69.94,573.72,40.12,"9,783.80",S2,"392,568.94","10,547.12","423,196.80","-30,627.87","244,500.00","54,049.00",Charged Off,10/07/2023,??????,???????,???????,64140,28.7,21.1,29.2,27.8,20.2,32.7,20.4,17.5,25.9,31.6,16.2,32.5,92.4,182.9,145.9,165.5,123.3,171,175.9,78.7,51.7,116.5,78.6,187.9,,,
395,6.4E+12,11495,72,Male,Primary School,Married,30,42,rice,94,573.72,53.93,"4,636.74",S2,"250,057.90","11,565.98","623,749.70","-373,691.80","259,546.00","36,916.00",Charged Off,26/04/2024,????????,????????????,???????,64000,26.5,28.1,22.8,29.7,15.3,17.9,29.3,31.7,23.4,17.4,24.6,19.5,193.5,190.6,165.1,122.1,107.1,104.8,100.5,164.4,147.5,150.7,99.6,150,,,
396,6.4E+12,364,68,Male,Primary School,Divorced,40,28,rice,90,573.72,51.63,"5,495.12",S2,"283,739.69","5,521.06","285,078.89","-1,339.20","225,821.00","60,280.00",Fully Paid,21/04/2024,??????,??????????????,???????,64140,25.6,15.8,30.2,23.1,33.5,20.6,21.7,26.9,19.9,15.9,25.2,30.1,78.1,188.5,93.1,118.2,121.8,154.7,164.8,131.1,113.4,169.9,149.7,140.5,,,
397,6.4E+12,11818,56,Male,Primary School,Separated,21,35,rice,110,573.72,63.11,"9,292.33",S2,"586,431.69","9,513.38","600,382.17","-13,950.48","213,983.00","61,697.00",Fully Paid,24/12/2023,?????????,????????????,???????,64210,15.2,15,34.9,16.3,17.1,23.7,15.7,16.3,25.7,22.5,16.8,18.7,185.6,92.4,132.2,81.4,136.3,91.2,193.1,163.7,56.4,134.6,140.8,152.3,,,
398,6.4E+12,1516,39,Female,Secondary School,Married,20,19,rice,113,573.72,64.83,"9,486.34",S2,"615,003.03","10,952.32","710,043.34","-95,040.31","228,292.00","61,599.00",Charged Off,16/03/2023,???????,????????,???????,64120,22,32.7,15,22.2,16.2,30.3,26.1,23.4,29.5,18.6,28,30.2,131.6,100.9,131.5,102.1,199.4,179.2,106,73.7,142.3,120.7,190.9,59.6,,,
399,6.4E+12,369,36,Male,Secondary School,Divorced,19,17,rice,56,573.72,32.13,"9,121.33",S2,"293,053.10","9,959.53","319,983.16","-26,930.07","258,655.00","47,283.00",Current,21/11/2023,?????????????,????????,???????,64110,21.9,33.1,21.5,15.7,27.2,18.6,30,34.8,16.2,19.9,31.3,29.2,182.3,194.5,193.5,179.8,103,79.1,61.4,182.4,52.1,130.4,140.4,141.1,,,
400,6.4E+12,8662,66,Female,Primary School,Divorced,19,47,rice,77,573.72,44.18,"10,131.11",S3,"447,556.56","7,066.61","312,177.93","135,378.62","255,956.00","36,778.00",Fully Paid,17/03/2024,???????????,???????????,???????,64150,25.2,19.3,29.9,28.7,33.8,30.1,18.4,22.7,19.5,15.8,16,25.4,118.8,72.2,91.7,193.3,89.4,99.6,184.3,82.7,120.8,72.4,117,105.2,,,
401,6.4E+12,368,45,Male,Secondary School,Married,24,21,rice,71,573.72,40.73,"9,576.95",N,"390,108.67","5,201.29","211,869.90","178,238.77","246,021.00","41,732.00",Fully Paid,16/04/2023,?????????????,????????,???????,64110,21.9,30.1,19.7,15.5,24.6,27.8,31.9,34.7,23.4,29.4,18.8,26.1,158.6,88.5,169,127.8,104.2,173.8,64.4,84.2,63.8,168,142.2,199.4,,,
402,6.4E+12,366,52,Male,Secondary School,Married,21,31,sugar cane,69,"8,800.00",607.2,729.16,S3,"442,747.81","1,103.00","669,741.65","-226,993.84","280,394.00","60,632.00",Charged Off,03/07/2023,???????,???????????,???????,64130,30.8,34.3,31.6,17.6,18.8,26.1,20.6,28.2,17.3,24.8,27.8,25.1,118.5,140,160.9,118.1,84.8,168.6,156.2,137.5,104.6,110.4,174.8,64.7,,,
403,7.2E+12,25199,74,Male,Primary School,Married,24,50,cassava,16,"2,882.00",46.11,"2,705.09",S2,"124,736.88","1,896.00","87,428.35","37,308.53","154,892.00","132,185.00",Fully Paid,09/08/2023,?????????,??????,??????????,72160,19,24.1,19,15.2,25.7,15.4,30.2,26,28.3,21.7,28.3,27.1,109.9,181,149,180.5,65.1,86.6,105.9,162.3,144.2,186.9,143.5,173.1,,,
404,7.2E+12,9673,63,Male,Primary School,Divorced,27,36,rice,75.87,694.25,52.67,"8,096.73",S2,"426,459.21","12,089.01","636,735.18","-210,275.97","126,700.00","131,953.00",Current,01/03/2023,????????,??????????,??????????,72110,28.8,28.2,17.2,25.8,22.8,15.3,25.3,20.9,20.9,32.4,15.5,28.8,68,117,128.1,165.3,70.1,157.8,87.2,87.5,71.4,150.3,168.7,87.7,,,
405,7.2E+12,236,73,Male,Primary School,Married,20,53,rice,91,694.25,63.18,"4,288.09",S1,"270,900.87","10,082.55","636,967.48","-366,066.62","132,500.00","131,008.00",Charged Off,12/04/2023,??????,??????,??????????,72130,15,16.8,30.1,25.4,21,28.6,22.8,22.4,17.5,20.3,30.1,18.1,94.4,186.2,109.7,178.5,177.6,191.4,101.3,167.5,143.6,165.6,101.3,166.2,,,
406,7.2E+12,238,63,Female,Secondary School,Divorced,25,38,rice,53.02,694.25,36.81,"10,344.97",S2,"380,821.41","8,913.36","328,120.51","52,700.90","135,400.00","136,058.00",Fully Paid,08/05/2023,??????,??????,??????????,72160,31.3,22.3,21.1,21,18.2,31.1,16.9,33.2,32,29.5,17.6,17,67.8,74,166.2,158,136.2,130.1,61.5,147.2,198.9,184.6,159.7,148.6,,,
407,7.2E+12,237,54,Male,Secondary School,Married,23,31,rice,79,694.25,54.85,"8,964.82",S3,"491,683.05","12,087.39","662,943.04","-171,259.99","106,622.00","134,400.00",Charged Off,08/11/2023,??????????,??????????,??????????,72240,19,16.4,31.2,23.5,23.9,16.3,22.5,24.3,15.2,18.4,26,19.6,185.6,123.8,137,141.2,104,99.7,131.4,171.8,129,171.9,90.4,189,,,
408,8.4E+12,842,51,Female,Primary School,Divorced,27,24,palm oil,33,"3,303.00",109,"7,006.40",S3,"763,690.27","3,085.00","336,261.92","427,428.35","283,081.00","284,207.00",Fully Paid,09/04/2023,?????,????,????????????,84110,27.6,24.5,25.9,31,28.8,33.6,15.6,18.6,27,19.1,23.9,21.5,72.9,133.9,150.1,101.3,161.3,53.9,106.7,59.3,59.3,83.2,115.9,140,,,
409,8.4E+12,1831,76,Female,Primary School,Married,25,51,palm oil,34,"3,633.30",123.53,"6,547.02",S1,"808,767.54","3,157.00","389,991.16","418,776.38","219,132.00","86,574.00",Fully Paid,13/09/2023,??????,??????,????????????,84210,21.7,20.4,17.9,25.8,17.2,27.7,34.7,22.8,15.7,25.8,26.8,33.3,112.6,188.3,194.6,106.3,184.6,166.2,80.5,107.8,192.3,85.3,125.7,115,,,
410,8.4E+12,831,34,Female,Secondary School,Married,24,10,palm oil,35,"3,567.24",124.85,"7,433.95",S2,"928,153.81","3,090.00","385,797.01","542,356.80","203,554.00","115,649.00",Fully Paid,28/09/2023,??????,?????????,????????????,84230,34.9,31.4,17.4,31.7,31.7,33,16.9,15.8,15.6,26.4,28.1,32.1,69.7,123.9,129.7,103.9,107,134.1,157.9,86.3,111,72.9,184.4,65.6,,,
411,8.4E+12,824,59,Female,Secondary School,Married,21,38,palm oil,49,"3,501.18",171.56,"7,697.15",S2,"1,320,506.96","3,228.00","553,788.64","766,718.32","282,792.00","250,694.00",Fully Paid,25/09/2023,?????,??????????,????????????,84160,17,31.6,33.6,24.2,28.6,30.5,24,15.2,31.2,30.6,21.5,26.9,140.6,181.1,170.3,142.5,140.2,62.4,174,78.2,75.5,153.9,181.7,70.9,,,
412,8.4E+12,840,50,Male,Secondary School,Married,30,20,palm oil,14,"3,369.06",47.17,"7,234.46",S3,"341,226.62","3,230.00","152,348.89","188,877.72","274,980.00","281,762.00",Fully Paid,13/04/2023,????,?????????????????,????????????,84000,32.9,26,25.1,22.5,29.2,17.6,31.8,34.9,20.8,28.9,25,33.1,107.4,175.1,106.2,185.1,154.2,121.3,147,110.7,188.3,82.7,76.9,154.5,,,
413,8.4E+12,12057,52,Male,Secondary School,Married,28,24,palm oil,11,"3,435.12",37.79,"5,421.32",S3,"204,851.62","5,230.00","197,622.45","7,229.17","281,292.00","235,446.00",Charged Off,01/06/2023,??????????,???????,????????????,84180,25,27,16,29,24.7,16.3,23.4,24.8,31.1,19.9,17,23.5,184.3,82.1,103.1,76,56.5,93.1,77.9,68,167.6,85.3,177.4,122.6,,,
414,8.4E+12,832,44,Male,Primary School,Divorced,21,23,rice,26,314.42,8.17,"4,448.05",S2,"36,362.35","7,046.92","57,607.85","-21,245.50","287,534.00","108,882.00",Current,02/02/2023,?????,?????????,????????????,84120,30,30.9,30.3,17.6,25.7,16.8,18.4,23.3,25.8,34,23.3,26.5,153.5,184.8,166.2,102.4,183.2,101.5,89.5,87.2,125.1,173.3,76.7,77.1,,,
415,3.2E+12,6403,63,Male,Secondary School,Married,34,29,rice,42.19,379.74,16.02,"4,587.32",S3,"73,498.20","12,424.06","199,058.54","-125,560.34","458,500.00","93,432.00",Charged Off,19/03/2023,??????,?????????????,????????,32000,33.4,24.6,29.7,30.1,33.8,29.4,17.4,17.9,26.6,21.8,31.2,27.9,97.7,149.2,71.1,196.9,161,170.3,58.3,52.6,147.6,116.1,156.1,66.8,,,
416,3.2E+12,13309,62,Female,Master Degree,Married,29,33,rice,53.17,379.74,20.19,"9,499.95",S2,"191,826.65","9,508.95","192,008.39",-181.73,"355,700.00","57,312.00",Charged Off,23/10/2023,???,??????,????????,32140,15.4,30.2,22.3,23,23.6,17.9,23.1,27.3,26.6,31.6,22.9,25.7,112.1,116,195.1,184.8,155.7,98.4,152.1,52.6,68,146.4,199.7,169.2,,,
417,3.2E+12,12077,54,Male,Primary School,Married,20,34,rice,74.72,379.74,28.38,"9,378.04",S2,"266,105.36","6,008.62","170,496.75","95,608.61","301,000.00","107,027.00",Fully Paid,02/06/2023,?????,?????????,????????,32190,27,21.5,23.5,18,27.8,27.8,15.1,19.1,25.9,17.1,34,29.7,59.6,61.5,179.2,138,195.2,101.9,188.5,135,173.2,107.2,66.8,81.1,,,
418,3.2E+12,6401,39,Female,Primary School,Married,27,12,rice,75,379.74,28.48,"9,308.05",S2,"265,099.17","5,000.00","142,403.19","122,695.98","352,838.00","54,632.00",Fully Paid,05/05/2023,?????????????,?????????????,????????,32000,27.6,31.2,31.2,23.9,20.4,20,32.1,26.6,20.8,24.8,15.5,20.3,154.9,77.8,191.6,79.1,94.8,170.2,147.4,99.7,190.5,174.4,127.9,143.7,,,
419,3.2E+12,589,41,Female,Secondary School,Never Married,30,11,rice,69,379.74,26.2,"9,669.35",S2,"253,358.03","11,374.56","298,038.29","-44,680.26","410,015.00","112,772.00",Charged Off,10/07/2023,?????????,?????????,????????,32190,33.6,29.4,30.1,22.3,28.9,20.5,21.8,23.6,21.7,26.3,31.7,21,99.2,129.9,55.5,112,105.8,55.6,133.2,144.8,182.1,76.3,96.1,54.2,,,
420,3.2E+12,13769,64,Male,Primary School,Married,18,46,rice,33,379.74,12.53,"10,308.63",S3,"129,182.39","7,109.60","89,093.79","40,088.61","446,278.00","72,293.00",Fully Paid,17/10/2023,??????,????????,????????,32150,23.4,34.9,16.9,17,29.2,28.5,17.1,22.7,23.7,34.2,20.8,25,163.5,98.9,72.1,128.4,191.7,61.1,157.6,109.8,157.1,199.4,107.8,160.3,,,
421,3.2E+12,25058,61,Male,Secondary School,Divorced,27,34,rice,43,379.74,16.33,"9,851.93",S2,"160,871.15","8,500.31","138,800.70","22,070.45","394,041.00","82,016.00",Fully Paid,19/02/2024,??????,????????,????????,32170,27.7,34.8,32.7,27.8,25.4,28,25.2,34.6,24.2,17.4,22.3,19.6,145.4,97.5,163.4,56.7,159.3,136.8,103.1,143.6,136.6,148.6,50.2,56.3,,,
422,3.2E+12,593,51,Male,Primary School,Married,33,18,rice,36,379.74,13.67,"8,703.87",S3,"118,988.05","12,229.43","167,184.94","-48,196.89","372,993.00","81,220.00",Charged Off,30/01/2024,??????,??????,????????,32140,24.4,18.6,22.6,28,32.2,32.4,15.8,24.9,23,18.6,24.1,27.4,86,117,62.6,71.9,127.5,109.6,131.9,124.5,87.9,113.1,152.3,151.1,,,
423,3.2E+12,1532,72,Male,Secondary School,Married,21,51,rice,145,379.74,55.06,"10,566.09",S3,"581,796.02","11,145.85","613,718.98","-31,922.96","415,736.00","77,278.00",Current,15/02/2023,??????,?????????????,????????,32000,24.5,30.9,19.4,27.9,28.2,31.3,18.2,30.6,16.7,29.2,25.9,21,74.1,115,127.4,140,166.6,144.9,171.8,166,51.2,183.2,58.7,81.9,,,
424,3.2E+12,601,35,Male,Secondary School,Married,25,10,rice,83,379.74,31.52,"5,066.29",S1,"159,682.29","7,052.67","222,289.99","-62,607.70","414,248.00","54,305.00",Charged Off,09/11/2023,???????,?????????????,????????,32000,32.1,28.2,26.4,32.3,24.9,30.8,17.6,25.1,18.2,26.2,19.8,18.7,169.5,103.6,83,83.8,68.5,90,171.6,176.9,67.9,137.4,160.3,138.7,,,
425,3.2E+12,594,61,Male,Primary School,Married,28,33,rice,59,379.74,22.4,"9,197.20",S2,"206,061.11","5,796.21","129,862.76","76,198.35","428,600.00","83,532.00",Fully Paid,24/02/2023,???,????????,????????,32130,24.1,29.5,21.9,15.1,31.8,26.8,25,19.6,24.9,23.3,25,33,193.9,187.2,91.1,175.6,119.7,186.4,157.1,179.6,98,199,81.2,91.4,,,
426,3.2E+12,595,53,Male,Master Degree,Married,25,28,rice,24,379.74,9.11,"8,754.50",S1,"79,786.81","14,000.00","127,593.25","-47,806.45","444,293.00","84,128.00",Fully Paid,18/11/2023,?????,?????,????????,32220,33.6,34.8,29.2,15.6,26.7,17.1,21.6,34,22.7,17.2,33.5,23.7,118.7,159.8,155.3,99,67.7,164.1,131.3,141.7,79.5,162.8,74.7,53.4,,,
427,3.2E+12,599,59,Male,Secondary School,Never Married,22,37,rice,131,379.74,49.75,"10,236.14",S2,"509,208.86","7,544.83","375,326.37","133,882.49","427,189.00","96,017.00",Fully Paid,26/05/2023,???????????,????????,????????,32170,27.4,31.7,28.9,25.5,16.5,28.8,29.5,32.6,34.9,26.7,19,33.9,138.6,159.1,54.5,65.7,85,60.2,151,141.9,135.5,105.1,140.1,152.8,,,
428,3.2E+12,15127,57,Male,Secondary School,Separated,25,32,rice,132,379.74,50.13,"9,842.50",S2,"493,364.53","11,476.89","575,289.89","-81,925.36","352,251.00","51,594.00",Charged Off,02/05/2024,???????,????????,????????,31120,16.7,22.8,32,24.3,31.1,21,17.2,17.8,30.4,23.8,26,23.3,178.7,93.5,181,62.5,71.3,167.6,63,117.4,130.2,161.4,197.5,117.3,,,
429,3.2E+12,25189,73,Male,Primary School,Separated,21,52,rice,80,379.74,30.38,"9,655.41",N,"293,325.14","7,212.30","219,104.90","74,220.24","451,947.00","65,876.00",Fully Paid,22/09/2023,????????,??????,????????,32180,34.3,19.6,29.5,22.8,22.3,33.4,29.3,22.5,17.6,16.6,16.9,15.2,159.6,183.4,197.5,194.6,54,141.2,168.3,165.7,183.7,128.1,64,74.3,,,
430,4.3E+12,723,62,Male,Secondary School,Divorced,36,26,rice,32.04,369.32,11.83,"9,058.03",N,"107,172.53","8,485.08","100,393.44","6,779.09","156,200.00","56,448.00",Fully Paid,02/05/2024,??????,??????,???????,43110,28.5,30.8,17.5,16.1,33.5,17.5,15.5,20.8,18.7,28.7,16.3,26.1,153.9,154.5,142.6,138.2,94.3,110.1,124,145,114.7,189.1,50.3,154.3,,,
431,4.3E+12,1541,53,Female,Secondary School,Divorced,33,20,rice,115,369.32,42.47,"5,280.62",S1,"224,278.69","10,819.81","459,539.72","-235,261.03","105,049.00","56,689.00",Charged Off,07/04/2023,??????,????????????,???????,43000,16.4,33.7,34.9,34.8,31.9,30.7,21.1,32.7,26.7,28.4,34.5,15.2,118.6,136.7,116.7,190.6,104.3,195.4,120.7,54.1,108.5,159.5,113.3,158.6,,,
432,4.3E+12,730,84,Male,Primary School,Married,20,64,rice,125,369.32,46.17,"4,460.97",S2,"205,941.86","11,753.13","542,586.45","-336,644.60","191,207.00","53,100.00",Charged Off,08/11/2023,????????,????????????,???????,43000,34.6,32.5,31,22.2,16,22.3,21,18.9,26,21,24.6,19,192.8,166.9,125.4,67.7,107.2,191.4,179,94.9,170.1,96.9,180.4,58.4,,,
433,4.3E+12,727,75,Male,Secondary School,Married,32,43,rice,27,369.32,9.97,"4,700.42",S1,"46,871.17","11,239.46","112,076.53","-65,205.36","198,662.00","54,403.00",Charged Off,29/10/2023,????????,????????????,???????,43130,23,29.1,17.8,22.8,30.4,17.7,29.9,26.4,16,23.1,33.1,31.7,136.4,169.3,131,71.1,192.1,160.3,141.1,59.6,159.7,182.6,59.3,129.5,,,
434,4.3E+12,1132,54,Male,Secondary School,Divorced,21,33,rice,62,369.32,22.9,"7,132.07",N,"163,310.05","10,595.51","242,615.72","-79,305.67","129,802.00","49,865.00",Charged Off,10/05/2023,???????,??????,???????,43110,26.7,33.7,30.3,31.7,34.6,27.1,32.6,33.6,28.5,21.2,15.8,22.2,173.1,101.7,146.8,179.4,89.6,68.5,191.3,115.7,153.2,71.1,126.3,58.1,,,
435,3.9E+12,6933,68,Female,Primary School,Married,23,45,rice,57.93,358.09,20.75,"6,365.55",S2,"132,056.00","13,043.64","270,595.86","-138,539.86","254,100.00","72,181.00",Charged Off,02/09/2023,???????,??????????,???????????,39270,18.9,30.7,17.1,21.9,26.4,24.2,16.1,23.9,26.4,27.9,25.1,34.8,135,87.1,56.4,55.1,155.8,111.6,176.6,68.8,62.6,122.1,162.2,107.1,,,
436,3.9E+12,1484,56,Male,Bachelor Degree,Married,40,16,rice,54.05,358.09,19.36,"4,527.30",S2,"87,628.79","9,817.89","190,031.43","-102,402.65","278,700.00","69,750.00",Charged Off,25/09/2023,??????,??????????,???????????,39270,31.8,15.4,25.8,27.2,17.5,28.1,30.3,25.9,16.8,20.2,20.4,34.6,89.8,55.9,155.1,199.8,104.9,65.5,169.1,141.6,140,111.6,135.3,131.7,,,
437,3.9E+12,736,63,Male,Bachelor Degree,Separated,30,33,rice,76,358.09,27.22,"9,144.74",S3,"248,875.35","10,635.71","289,452.46","-40,577.10","185,588.00","57,656.00",Fully Paid,04/10/2023,??????,??????,???????????,39170,18.2,29.3,26.3,16.4,23,18.5,26.2,19.2,25.3,25.2,15.1,22.8,172.3,160.4,65.2,149.9,171.7,92.6,64.4,139.5,56.5,145.4,106.3,167.7,,,
438,3.9E+12,752,37,Female,Secondary School,Divorced,26,11,rice,25,358.09,8.95,"9,001.65",S2,"80,585.91","9,406.87","84,213.60","-3,627.69","363,213.00","83,658.00",Current,10/06/2023,??????,??????,???????????,39140,17.5,15.1,21.7,16.2,29.4,20.9,30.9,20.3,30.3,31.6,20.4,20.9,73.9,71.2,97.8,172.5,172.3,195.5,144,151.3,114.2,121.9,69.4,84.3,,,
439,3.9E+12,1554,69,Female,Primary School,Married,21,48,rice,88,358.09,31.51,"10,122.82",S3,"318,993.08","6,640.86","209,268.70","109,724.39","278,610.00","67,453.00",Fully Paid,01/10/2023,????????,????????????????,???????????,39000,19.3,26.4,18.2,25.6,20.8,20.3,32.4,28.6,30.7,15.7,33.3,31,144.3,179.9,75.2,141.1,162.6,157.6,63.6,78.2,124.9,151.7,52.3,64,,,
440,3.9E+12,745,73,Female,Primary School,Married,28,45,rice,139,358.09,49.78,"8,515.22",S2,"423,845.82","6,386.73","317,899.98","105,945.84","209,811.00","76,061.00",Fully Paid,16/02/2024,????,????????????????,???????????,39000,27.1,29.5,18.5,22.9,28.2,30.6,30.3,29.9,19.3,24.7,23.3,16.4,109.8,116.2,133.4,193.6,93.2,141.6,167.3,89.3,117.2,199.6,108,71.3,,,
441,3.9E+12,11557,39,Male,Primary School,Never Married,28,11,sugar cane,91,"10,800.00",982.8,879.73,S2,"864,594.72","1,058.00","1,039,802.29","-175,207.57","363,213.00","86,750.00",Charged Off,27/01/2023,???????,???????????,???????????,39180,23.6,24.2,26.3,27.5,30.8,32.7,24.9,26.3,26.3,19,25.5,31.9,186.3,165.6,101.7,88.1,120.9,136.4,89.3,177.4,125.4,104.8,152.3,71.6,,,
442,1.5E+12,179,43,Female,Bachelor Degree,Divorced,29,14,rice,46,696.83,32.05,"9,728.94",N,"311,853.83","7,615.65","244,113.66","67,740.18","390,410.00","175,420.00",Fully Paid,07/05/2023,?????????????,???????????,???????,14110,25.9,22.7,16.2,29.7,25.4,18,20.2,26.8,18.7,30,24.3,32.5,59.4,123,97.7,156.3,124.2,154.3,88.5,74.5,50.7,61.7,161.4,71.2,,,
443,3.7E+12,13612,70,Male,Bachelor Degree,Never Married,37,33,palm oil,54,"1,278.00",69.01,"7,794.51",N,"537,914.66","3,219.00","222,149.63","315,765.03","201,786.00","51,214.00",Fully Paid,26/06/2023,?????,???????????,??????????,37110,17.4,25.3,18,19.1,27.1,33.8,20,22.4,29.1,18.2,31.9,33.8,195.2,165.7,106.7,181.3,170.1,182,55.6,102.4,113.1,79.6,126.5,100.9,,,
444,3.7E+12,6126,51,Male,Primary School,Married,34,17,rice,61.59,362.78,22.34,"10,278.85",S3,"229,674.88","5,681.11","126,941.12","102,733.76","250,200.00","66,535.00",Fully Paid,14/04/2023,????????,????????,??????????,37240,27.5,18.8,27.7,19.4,30.8,22.4,32.8,18.5,28.7,27.6,17,20.4,128.5,59,187,69.7,109.3,127.9,149.7,86.1,84.2,190.9,153.6,191.9,,,
445,3.7E+12,603,43,Female,Primary School,Married,19,24,rice,102,362.78,37,"10,164.71",S3,"376,127.34","13,073.53","483,763.29","-107,635.95","259,526.00","64,335.00",Charged Off,07/07/2023,?????,????????,??????????,37000,21.6,32.4,31.1,27.6,28.2,23.8,16.5,20.6,28.2,27.7,23.1,23.4,113.6,117.3,193.7,66.9,77.9,115.7,130.8,176.4,147.9,163.8,198.6,176.6,,,
446,3.7E+12,6874,82,Female,Primary School,Divorced,25,57,rice,45,362.78,16.32,"4,499.92",N,"73,460.97","9,711.99","158,547.88","-85,086.91","260,682.00","50,530.00",Charged Off,31/05/2023,????????????,????????,??????????,37240,15.9,24.7,29.9,15,23.3,22.5,19.2,18.7,21.6,34.9,29.8,21.6,88.8,135.2,194.9,133.8,78.3,105.9,171.7,92,88.6,172.6,119.5,138.5,,,
447,3.7E+12,1181,57,Male,Secondary School,Married,28,29,rice,106,362.78,38.45,"9,213.44",S3,"354,296.87","5,000.12","192,276.54","162,020.34","222,667.00","66,970.00",Fully Paid,08/07/2023,????????????,????????,??????????,37240,21.5,20.7,32.1,15.3,18.1,30.4,27.4,28.1,24.1,16.1,23,19.4,177.4,143.2,143,157.7,115.4,190.4,168.2,134.3,56.7,92.3,94.2,168.9,,,
448,4.1E+12,12555,64,Female,Primary School,Divorced,39,25,palm oil,47,"1,421.00",66.79,"6,733.21",N,"449,691.03","3,138.00","209,577.61","240,113.42","311,842.00","86,814.00",Fully Paid,03/01/2024,??????????,?????????,????????,41280,32.1,30.6,28.5,16.5,23.6,18.2,23.3,18.9,26.3,33.1,34,33.9,132,51.8,148.7,54.1,106.6,92.7,137.1,115.2,140,109.8,65.9,106.2,,,
449,4.1E+12,743,50,Female,Secondary School,Married,26,24,rice,67.63,365.7,24.73,"10,701.60",S3,"264,655.97","5,000.00","123,652.53","141,003.45","266,056.00","75,035.00",Fully Paid,27/07/2023,????????,????????,????????,41260,19.5,28.1,16.8,29.8,30.5,25.3,33.1,26.9,16,33.2,25.8,30.8,64.1,59.2,128.7,161.1,84.6,64.5,196.7,100.5,112.5,50.3,163,88.9,,,
450,4.1E+12,753,37,Male,Secondary School,Married,33,4,rice,129,365.7,47.17,"10,297.76",N,"485,793.75","9,093.26","428,971.82","56,821.93","287,289.00","88,659.00",Fully Paid,06/11/2023,??????,??????,????????,41290,23,26,29.1,31.8,23.4,23.8,26,19.6,15.9,18.2,25.2,26.9,55,124.7,142.6,170.3,160.8,99.8,124.4,71.2,125.5,88.3,102,88.6,,,
